age,capital_gain,capital_loss,education,education_num,hours_per_week,martial_status,occupation,race,relationship,sex,workclass,role,prob0,prob1,idx
38,0,0,HS-grad,9,40,Married-civ-spouse,Handlers-cleaners,White,Husband,Male,Private,gen_cf,0.876,0.124,261
43,0,0,HS-grad,9,40,Married-civ-spouse,Farming-fishing,White,Husband,Male,Private,gen_cf,0.766,0.234,261
43,0,0,HS-grad,9,40,Married-civ-spouse,Handlers-cleaners,White,Husband,Male,Private,gen_cf,0.902,0.098,261
34,0,0,Assoc-acdm,12,45,Divorced,Sales,Black,Unmarried,Female,Private,x_interest,0.982,0.018,268
49,0,0,Doctorate,12,75,Married-civ-spouse,Sales,White,Husband,Male,Private,gen_cf,0.166,0.834,268
38,0,0,Masters,12,45,Married-civ-spouse,Sales,White,Husband,Male,Private,gen_cf,0.432,0.568,268
34,0,0,HS-grad,12,45,Divorced,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.974,0.026,268
42,4717,0,Assoc-acdm,13,45,Divorced,Sales,White,Husband,Male,Private,gen_cf,0.55,0.45,268
34,0,0,Assoc-acdm,12,45,Divorced,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.972,0.028,268
34,3031,458,Assoc-acdm,12,48,Divorced,Sales,White,Husband,Male,Private,gen_cf,0.69,0.31,268
23,0,0,Preschool,12,45,Divorced,Sales,White,Husband,Female,Private,gen_cf,0.792,0.208,268
34,0,0,Assoc-voc,11,60,Divorced,Sales,White,Own-child,Female,Private,gen_cf,0.92,0.08,268
34,5459,0,Some-college,12,71,Divorced,Sales,White,Unmarried,Male,Private,gen_cf,0.666,0.334,268
34,2366,302,Bachelors,12,45,Divorced,Sales,White,Husband,Female,Private,gen_cf,0.7,0.3,268
25,0,597,Assoc-acdm,12,45,Divorced,Farming-fishing,White,Not-in-family,Female,Private,gen_cf,0.958,0.042,268
34,0,0,Some-college,12,48,Divorced,Sales,White,Husband,Female,Private,gen_cf,0.696,0.304,268
34,0,0,Assoc-acdm,14,45,Divorced,Exec-managerial,White,Husband,Female,Private,gen_cf,0.508,0.492,268
27,0,28,Assoc-acdm,12,45,Divorced,Sales,White,Husband,Female,Private,gen_cf,0.854,0.146,268
55,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Own-child,Male,Private,gen_cf,0.948,0.052,268
34,0,0,Assoc-acdm,12,30,Never-married,Sales,White,Own-child,Female,Private,gen_cf,0.99,0.01,268
40,0,0,Prof-school,12,45,Divorced,Sales,White,Not-in-family,Female,Private,gen_cf,0.612,0.388,268
34,0,142,Assoc-acdm,12,45,Divorced,Sales,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,268
34,501,0,Doctorate,12,45,Divorced,Sales,White,Not-in-family,Female,Private,gen_cf,0.676,0.324,268
58,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Other-relative,Female,Private,gen_cf,0.918,0.082,268
32,4187,0,Assoc-acdm,12,45,Divorced,Sales,White,Not-in-family,Female,Private,gen_cf,0.982,0.018,268
28,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Other-relative,Female,Private,gen_cf,0.98,0.02,268
38,3271,476,Assoc-acdm,12,59,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.808,0.192,268
34,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Husband,Female,Private,gen_cf,0.724,0.276,268
30,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Not-in-family,Female,Private,gen_cf,0.996,0.004,268
46,0,582,Assoc-acdm,14,40,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.874,0.126,268
48,5242,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.734,0.266,268
49,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.972,0.028,268
48,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.974,0.026,268
45,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.964,0.036,268
44,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.958,0.042,268
34,2578,0,Assoc-acdm,12,48,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.958,0.042,268
31,0,0,Assoc-acdm,12,52,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.938,0.062,268
34,2578,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.982,0.018,268
34,0,0,Assoc-acdm,12,45,Divorced,Sales,White,Unmarried,Female,Private,gen_cf,0.984,0.016,268
27,0,0,Bachelors,13,40,Never-married,Tech-support,Black,Unmarried,Female,Private,x_interest,0.996,0.004,280
27,4792,82,Preschool,10,40,Married-civ-spouse,Tech-support,White,Husband,Male,Private,gen_cf,0.664,0.336,280
27,0,229,Bachelors,13,40,Never-married,Tech-support,White,Not-in-family,Male,Without-pay,gen_cf,0.976,0.024,280
27,0,404,Bachelors,13,40,Never-married,Tech-support,White,Not-in-family,Male,Private,gen_cf,0.98,0.02,280
27,872,0,Bachelors,13,40,Never-married,Tech-support,White,Husband,Male,Private,gen_cf,0.82,0.18,280
18,0,0,Bachelors,13,35,Never-married,Tech-support,White,Not-in-family,Female,Private,gen_cf,0.996,0.004,280
27,25,0,Bachelors,12,40,Never-married,Tech-support,White,Not-in-family,Female,Private,gen_cf,0.976,0.024,280
27,0,0,Bachelors,13,40,Never-married,Tech-support,White,Not-in-family,Female,Private,gen_cf,1,0,280
39,0,44,Bachelors,15,22,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.746,0.254,280
40,0,0,Bachelors,11,40,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.856,0.144,280
27,692,0,Bachelors,15,50,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.844,0.156,280
25,0,0,Bachelors,13,47,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.94,0.06,280
27,0,0,Bachelors,13,22,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.996,0.004,280
28,0,0,Bachelors,14,35,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.936,0.064,280
30,1369,0,Bachelors,13,40,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.976,0.024,280
32,0,0,Bachelors,13,40,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.946,0.054,280
27,0,0,Bachelors,13,42,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.996,0.004,280
26,0,0,Bachelors,13,40,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.998,0.002,280
27,0,0,Bachelors,13,40,Never-married,Tech-support,White,Unmarried,Female,Private,gen_cf,0.998,0.002,280
36,0,0,Bachelors,13,40,Divorced,Prof-specialty,Black,Not-in-family,Female,Self-emp-not-inc,x_interest,0.378,0.622,297
43,0,184,Masters,10,42,Divorced,Exec-managerial,White,Not-in-family,Male,State-gov,gen_cf,0.822,0.178,297
29,3298,0,Bachelors,13,66,Married-civ-spouse,Prof-specialty,White,Husband,Female,Self-emp-inc,gen_cf,0.446,0.554,297
58,0,0,Bachelors,13,61,Divorced,Prof-specialty,White,Husband,Female,Self-emp-not-inc,gen_cf,0.53,0.47,297
49,1097,0,Bachelors,13,42,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-inc,gen_cf,0.864,0.136,297
36,2063,1188,Bachelors,14,40,Never-married,Prof-specialty,White,Not-in-family,Male,Local-gov,gen_cf,0.89,0.11,297
36,1098,0,Bachelors,13,40,Divorced,Exec-managerial,White,Not-in-family,Male,Self-emp-not-inc,gen_cf,0.824,0.176,297
38,0,0,Bachelors,13,59,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.636,0.364,297
36,0,0,Bachelors,13,46,Divorced,Prof-specialty,White,Not-in-family,Male,Local-gov,gen_cf,0.842,0.158,297
36,1110,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Male,Private,gen_cf,0.804,0.196,297
36,0,0,Bachelors,13,59,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.65,0.35,297
36,584,411,Bachelors,13,40,Never-married,Tech-support,White,Not-in-family,Male,Self-emp-not-inc,gen_cf,0.9,0.1,297
37,0,0,Bachelors,13,40,Widowed,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.758,0.242,297
40,0,0,Bachelors,13,41,Married-civ-spouse,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.572,0.428,297
36,0,0,Bachelors,13,71,Married-spouse-absent,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.796,0.204,297
53,0,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.8,0.2,297
36,0,144,Bachelors,13,46,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.684,0.316,297
37,0,621,Bachelors,13,40,Divorced,Exec-managerial,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.804,0.196,297
36,0,240,Bachelors,13,46,Married-spouse-absent,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.884,0.116,297
36,0,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Female,Local-gov,gen_cf,0.856,0.144,297
36,0,0,Bachelors,13,40,Divorced,Exec-managerial,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.796,0.204,297
38,0,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.724,0.276,297
37,0,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.716,0.284,297
36,0,0,Bachelors,13,40,Divorced,Prof-specialty,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.708,0.292,297
41,0,0,Some-college,10,45,Never-married,Craft-repair,Black,Not-in-family,Male,Private,x_interest,0.996,0.004,313
46,2260,0,Preschool,9,52,Married-AF-spouse,Craft-repair,White,Not-in-family,Female,Private,gen_cf,0.7,0.3,313
41,676,463,Some-college,10,45,Married-civ-spouse,Protective-serv,White,Husband,Male,Private,gen_cf,0.452,0.548,313
41,5062,214,Some-college,11,57,Married-civ-spouse,Craft-repair,White,Not-in-family,Male,Self-emp-inc,gen_cf,0.532,0.468,313
41,2236,0,Some-college,10,45,Married-civ-spouse,Craft-repair,White,Husband,Male,Private,gen_cf,0.768,0.232,313
41,0,0,Some-college,10,55,Married-civ-spouse,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.768,0.232,313
39,0,0,Some-college,10,45,Divorced,Craft-repair,White,Not-in-family,Male,Private,gen_cf,1,0,313
41,0,0,Some-college,10,45,Married-AF-spouse,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.91,0.09,313
60,0,0,Some-college,13,45,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.758,0.242,313
41,0,0,Some-college,10,45,Never-married,Tech-support,White,Not-in-family,Male,Private,gen_cf,0.98,0.02,313
41,0,0,Some-college,10,27,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.998,0.002,313
41,0,0,Assoc-voc,10,45,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.954,0.046,313
41,0,0,Some-college,10,51,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.986,0.014,313
41,0,0,Some-college,10,44,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.996,0.004,313
41,0,0,Some-college,10,45,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.996,0.004,313
19,0,0,HS-grad,9,30,Never-married,Sales,Black,Unmarried,Male,Private,x_interest,1,0,321
19,0,0,HS-grad,9,27,Never-married,Sales,White,Own-child,Female,Private,gen_cf,1,0,321
19,0,63,HS-grad,9,30,Never-married,Sales,White,Own-child,Female,Private,gen_cf,1,0,321
25,1102,0,HS-grad,9,30,Never-married,Sales,White,Husband,Male,Private,gen_cf,0.978,0.022,321
31,0,0,HS-grad,9,30,Never-married,Sales,White,Not-in-family,Male,Private,gen_cf,0.976,0.024,321
19,0,0,HS-grad,9,30,Never-married,Sales,White,Not-in-family,Male,Private,gen_cf,1,0,321
28,0,0,HS-grad,11,44,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,0.986,0.014,321
30,106,0,HS-grad,9,23,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,0.994,0.006,321
26,0,30,HS-grad,8,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,1,0,321
28,0,0,HS-grad,9,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,0.998,0.002,321
20,0,0,HS-grad,10,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,0.998,0.002,321
19,0,0,HS-grad,10,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,0.998,0.002,321
19,956,0,HS-grad,9,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,1,0,321
19,0,0,HS-grad,9,29,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,1,0,321
19,0,0,HS-grad,9,30,Never-married,Sales,White,Unmarried,Male,Private,gen_cf,1,0,321
45,0,0,HS-grad,9,40,Married-civ-spouse,Other-service,Black,Husband,Male,Private,x_interest,0.908,0.092,322
45,1888,1272,Doctorate,9,51,Married-AF-spouse,Exec-managerial,White,Husband,Male,State-gov,gen_cf,0.358,0.642,322
45,0,0,HS-grad,9,48,Married-AF-spouse,Adm-clerical,White,Not-in-family,Female,Private,gen_cf,0.942,0.058,322
49,4048,0,HS-grad,10,54,Married-civ-spouse,Adm-clerical,White,Husband,Male,Private,gen_cf,0.306,0.694,322
50,0,0,HS-grad,9,51,Married-civ-spouse,Other-service,White,Husband,Male,Without-pay,gen_cf,0.73,0.27,322
45,0,0,HS-grad,9,51,Married-civ-spouse,Sales,White,Husband,Male,Private,gen_cf,0.664,0.336,322
51,0,0,HS-grad,9,47,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.728,0.272,322
45,1343,0,HS-grad,9,40,Married-civ-spouse,Other-service,White,Wife,Female,Private,gen_cf,0.758,0.242,322
30,0,0,HS-grad,9,41,Married-civ-spouse,Tech-support,White,Husband,Male,Private,gen_cf,0.816,0.184,322
45,0,0,HS-grad,9,54,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.678,0.322,322
45,0,0,HS-grad,9,51,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.702,0.298,322
30,0,0,HS-grad,9,40,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.956,0.044,322
45,0,0,HS-grad,9,49,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.722,0.278,322
50,0,0,HS-grad,9,40,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.804,0.196,322
45,0,0,HS-grad,10,40,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.832,0.168,322
45,0,0,HS-grad,9,36,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.91,0.09,322
45,842,0,HS-grad,9,40,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.822,0.178,322
45,0,0,HS-grad,9,40,Married-civ-spouse,Other-service,White,Husband,Male,Private,gen_cf,0.818,0.182,322
22,0,0,Some-college,10,40,Never-married,Protective-serv,Black,Own-child,Female,State-gov,x_interest,0.992,0.008,327
25,0,635,Preschool,10,50,Married-civ-spouse,Sales,White,Husband,Male,Self-emp-inc,gen_cf,0.662,0.338,327
22,0,0,Some-college,10,40,Never-married,Tech-support,White,Husband,Male,Without-pay,gen_cf,0.934,0.066,327
22,0,0,Assoc-voc,10,34,Never-married,Transport-moving,White,Own-child,Male,Private,gen_cf,0.984,0.016,327
37,0,0,Some-college,10,60,Divorced,Protective-serv,White,Not-in-family,Male,State-gov,gen_cf,0.864,0.136,327
27,0,513,Some-college,10,55,Never-married,Protective-serv,White,Husband,Male,State-gov,gen_cf,0.91,0.09,327
22,0,449,Prof-school,10,24,Never-married,Sales,White,Own-child,Female,Without-pay,gen_cf,0.874,0.126,327
32,1049,0,Some-college,13,40,Never-married,Protective-serv,White,Own-child,Male,Without-pay,gen_cf,0.916,0.084,327
22,0,0,5th-6th,10,24,Never-married,Protective-serv,White,Own-child,Female,Self-emp-inc,gen_cf,0.962,0.038,327
22,0,0,Preschool,10,27,Never-married,Protective-serv,White,Not-in-family,Female,Local-gov,gen_cf,0.9,0.1,327
29,1183,0,Some-college,10,50,Never-married,Protective-serv,White,Own-child,Male,Without-pay,gen_cf,0.976,0.024,327
22,0,0,12th,10,40,Never-married,Prof-specialty,White,Own-child,Female,Private,gen_cf,0.926,0.074,327
22,1770,449,Some-college,7,40,Never-married,Sales,White,Own-child,Female,Without-pay,gen_cf,0.98,0.02,327
30,5240,231,Some-college,10,40,Never-married,Protective-serv,White,Not-in-family,Female,Self-emp-inc,gen_cf,0.782,0.218,327
17,1860,0,5th-6th,10,40,Never-married,Protective-serv,White,Own-child,Male,State-gov,gen_cf,0.958,0.042,327
23,1134,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Male,Without-pay,gen_cf,0.994,0.006,327
22,0,470,Some-college,11,40,Never-married,Protective-serv,White,Own-child,Male,Local-gov,gen_cf,0.97,0.03,327
22,0,0,Some-college,10,40,Never-married,Protective-serv,White,Husband,Female,Local-gov,gen_cf,0.952,0.048,327
28,3065,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,Private,gen_cf,0.992,0.008,327
20,0,0,Some-college,10,40,Married-AF-spouse,Other-service,White,Own-child,Male,Private,gen_cf,0.982,0.018,327
18,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Male,Local-gov,gen_cf,0.996,0.004,327
22,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Male,Local-gov,gen_cf,0.996,0.004,327
23,0,0,Some-college,10,40,Never-married,Prof-specialty,White,Own-child,Male,Private,gen_cf,0.982,0.018,327
27,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,Local-gov,gen_cf,0.998,0.002,327
22,0,91,Some-college,6,40,Never-married,Protective-serv,White,Own-child,Male,Private,gen_cf,0.99,0.01,327
25,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,Self-emp-inc,gen_cf,0.982,0.018,327
22,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,Local-gov,gen_cf,0.998,0.002,327
22,0,0,Some-college,10,48,Never-married,Protective-serv,White,Own-child,Male,Private,gen_cf,0.99,0.01,327
22,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,Private,gen_cf,0.996,0.004,327
30,1770,0,Some-college,10,43,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.98,0.02,327
22,0,0,Some-college,10,51,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.982,0.018,327
18,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.996,0.004,327
25,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.996,0.004,327
22,0,0,Some-college,10,41,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.996,0.004,327
22,0,0,Some-college,10,40,Never-married,Protective-serv,White,Own-child,Female,State-gov,gen_cf,0.996,0.004,327
45,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,Black,Husband,Male,Private,x_interest,0.924,0.076,353
45,2202,0,HS-grad,9,47,Married-civ-spouse,Armed-Forces,White,Husband,Male,Without-pay,gen_cf,0.288,0.712,353
45,0,0,Assoc-voc,9,51,Married-civ-spouse,Exec-managerial,White,Husband,Male,Private,gen_cf,0.172,0.828,353
51,0,1108,HS-grad,12,51,Married-civ-spouse,Machine-op-inspct,White,Husband,Female,Private,gen_cf,0.46,0.54,353
31,0,0,Doctorate,9,47,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.43,0.57,353
52,1193,0,HS-grad,9,40,Married-civ-spouse,Protective-serv,White,Husband,Male,Private,gen_cf,0.368,0.632,353
33,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.974,0.026,353
45,0,0,HS-grad,9,47,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.572,0.428,353
52,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.866,0.134,353
51,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.86,0.14,353
48,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.842,0.158,353
45,0,0,HS-grad,9,44,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.668,0.332,353
38,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.878,0.122,353
45,985,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.82,0.18,353
44,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.76,0.24,353
45,0,0,HS-grad,9,40,Married-civ-spouse,Machine-op-inspct,White,Husband,Male,Private,gen_cf,0.82,0.18,353
44,0,0,HS-grad,9,40,Never-married,Craft-repair,Black,Not-in-family,Male,Private,x_interest,0.99,0.01,354
44,0,0,HS-grad,9,62,Married-AF-spouse,Craft-repair,White,Not-in-family,Female,Private,gen_cf,0.896,0.104,354
44,1448,282,HS-grad,9,44,Divorced,Craft-repair,White,Not-in-family,Female,Private,gen_cf,0.932,0.068,354
44,1773,587,HS-grad,9,48,Married-AF-spouse,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.796,0.204,354
39,0,109,Bachelors,9,40,Divorced,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.778,0.222,354
44,0,0,HS-grad,9,40,Divorced,Craft-repair,White,Unmarried,Male,Private,gen_cf,0.982,0.018,354
58,895,215,HS-grad,9,46,Married-AF-spouse,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.818,0.182,354
54,0,295,HS-grad,9,27,Never-married,Transport-moving,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,354
23,2987,470,HS-grad,9,33,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.976,0.024,354
31,2708,0,Some-college,11,40,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,354
44,0,67,HS-grad,9,40,Divorced,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,354
44,5478,676,HS-grad,9,50,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.72,0.28,354
44,0,0,HS-grad,12,57,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.874,0.126,354
17,0,0,HS-grad,9,40,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,1,0,354
32,2204,0,HS-grad,9,40,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,1,0,354
31,0,0,HS-grad,9,40,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.998,0.002,354
44,0,11,HS-grad,9,47,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.978,0.022,354
44,0,0,HS-grad,9,44,Never-married,Craft-repair,White,Not-in-family,Male,Private,gen_cf,0.986,0.014,354
